drug_id,drug_name,manufacturer,batch_number,manufacture_country,manufacture_date,expiry_date,active_ingredient,dosage_mg,price_inr,label
6344,Amlodipine,Abbott India,B494656,India,2026-07-06,2027-08-20,Amlodipine,5,164.48,1
6345,Amlodipine,Abbott India,B24282,Germany,2025-04-16,2027-07-07,Amlodipine,5,171.08,1
6346,Azithromycin,Alkem,B878732,UK,2024-10-13,2026-07-11,Azithromycin,500,304.57,1
6347,Metformin,Lupin,B78828,India,2025-06-05,2028-05-29,Metformin,500,119.23,1
6348,Pantoprazole,Zydus Cadila,B478583,UK,2026-07-13,2028-10-25,Pantoprazole,40,206.38,1
6349,Amlodipine,Torrent,B416198,Switzerland,2025-04-29,2026-08-05,Amlodipine,5,134.55,1
6350,Azithromycin,Bayer India,B95672,USA,2023-10-15,2024-11-07,Azithromycin,500,259.72,1
6351,Paracetamol,Dr. Reddy's,B440348,Switzerland,2024-02-13,2026-06-01,Paracetamol,500,209.24,1
6352,Amlodipine,Zydus Cadila,B916510,USA,2026-05-26,2028-01-26,Amlodipine,5,138.13,1
6353,Paracetamol,Dr. Reddy's,B854851,Germany,2025-08-21,2028-06-11,Paracetamol,500,91.54,1
6354,Amlodipine,Zydus Cadila,B71024,India,2024-07-05,2026-10-28,Amlodipine,5,196.9,0
6355,Amlodipine,Novartis,B24851,UK,2026-04-15,2029-03-05,Amlodipine,5,112.21,1
6356,Amlodipine,Pfizer,B918812,USA,2024-12-23,2027-07-04,Amlodipine,5,162.19,1
6357,Atorvastatin,Lupin,EO,Germany,2023-09-29,2023-12-09,Atorvastatin,10,209.41,0
6358,Atorvastatin,Vedic Pharma,42,India,2025-01-21,2025-09-20,Atorvastatin,10,77.58,0
6359,Atorvastatin,Vedic Pharma,B4788,India,2023-11-18,2026-07-07,Atorvastatin,10,148.0,1
6360,Cetirizine,Glenmark,B69220,India,2024-11-16,2026-12-02,Cetirizine,10,59.28,0
6361,Azithromycin,UniPharma,0XPQ,Switzerland,2025-01-01,2027-07-12,Azithromycin,500,359.05,0
6362,Azithromycin,Sun Pharma,B38533,Switzerland,2025-12-23,2028-10-19,Azithromycin,500,375.68,1
6363,Pantoprazole,Alkem,B86885,UK,2026-05-26,2028-08-22,Pantoprazole,40,144.41,1
6364,Atorvastatin,PharmTech India,FP,Switzerland,2026-02-05,2026-11-19,Atorvastatin,10,49.07,0
6365,Metformin,Zydus Cadila,B10457,Switzerland,2026-02-11,2027-03-21,Metformin,500,171.67,1
6366,Amoxicillin,UniPharma,B21537,USA,2026-05-17,2026-07-08,Amoxicillin,250,120.09,0
6367,Ibuprofen,MedRite Pharma,B36151,Germany,2023-12-29,2025-04-10,Ibuprofen,400,95.19,1
6368,Ibuprofen,GSK,B514617,Switzerland,2025-10-27,2028-10-18,Ibuprofen,400,63.11,1
6369,Ibuprofen,Abbott India,B84555,Germany,2025-01-24,2026-09-18,Ibuprofen,400,84.86,1
6370,Cetirizine,Abbott India,B878048,USA,2023-12-03,2025-02-21,Cetirizine,10,73.45,1
6371,Pantoprazole,Abbott India,B48818,Switzerland,2025-12-10,2027-12-24,Pantoprazole,40,151.92,1
6372,Azithromycin,IPCA Labs,B95750,USA,2024-11-06,2027-10-29,Azithromycin,500,288.94,1
6373,Paracetamol,Zydus Cadila,B52294,India,2026-02-16,2028-10-16,Paracetamol,500,150.1,1
6374,Amlodipine,Alkem,B14703,UK,2024-02-17,2026-08-02,Amlodipine,5,219.35,1
6375,Metformin,Sun Pharma,B976844,USA,2025-12-30,2027-07-23,Metformin,500,125.61,1
6376,Azithromycin,Alpha Drugs,B355565,Switzerland,2023-12-31,2024-06-26,Azithromycin,500,195.06,0
6377,Cetirizine,Mankind Pharma,B20549,Switzerland,2025-01-21,2027-07-07,Cetirizine,10,85.93,1
6378,Amlodipine,Abbott India,B206720,India,2023-09-25,2026-08-10,Amlodipine,5,172.21,1
6379,Omeprazole,GSK,B44070,Switzerland,2023-08-05,2026-01-27,Omeprazole,20,179.82,1
6380,Metformin,GSK,B114772,Germany,2023-10-20,2025-01-09,Metformin,500,131.89,1
6381,Amoxicillin,Sanofi India,B18536,USA,2023-09-19,2026-02-21,Amoxicillin,250,271.65,1
6382,Cetirizine,Alkem,B77859,USA,2024-02-20,2025-07-20,Cetirizine,10,60.0,1
6383,Amoxicillin,Sanofi India,B389775,Switzerland,2025-06-06,2025-07-12,Amoxicillin,250,69.25,0
6384,Cetirizine,GSK,B69741,India,2024-09-15,2025-09-23,Cetirizine,10,78.0,1
6385,Amoxicillin,Alkem,B439904,Switzerland,2023-08-11,2026-03-10,Amoxicillin,250,196.54,1
6386,Paracetamol,Mankind Pharma,B54674,Germany,2025-07-03,2028-05-13,Paracetamol,500,154.64,1
6387,Pantoprazole,Bayer India,B66202,UK,2025-09-17,2027-07-09,Pantoprazole,40,159.22,1
6388,Amoxicillin,Vedic Pharma,B43476,Switzerland,2025-08-02,2027-05-04,Amoxicillin,250,135.44,1
6389,Metformin,Torrent,B74873,India,2024-06-09,2026-05-03,Metformin,500,153.86,1
6390,Ibuprofen,BioMed Generics,RX385,India,2024-04-08,2024-10-16,Ibuprofen,400,116.3,1
6391,Azithromycin,Alkem,B850220,UK,2025-11-04,2027-10-30,Azithromycin,500,203.45,1
6392,Metformin,MedRite Pharma,3G,USA,2025-07-03,2025-09-21,Metformin,500,58.4,0
6393,Atorvastatin,Sun Pharma,B66500,UK,2023-08-19,2026-01-01,Atorvastatin,10,160.07,1
6394,Ibuprofen,Wockhardt,B84769,UK,2026-04-15,2028-10-31,Ibuprofen,400,87.55,1
6395,Metformin,Alpha Drugs,B698841,Germany,2024-01-09,2025-10-25,Metformin,500,108.52,1
6396,Cetirizine,IPCA Labs,B29542,India,2025-01-16,2027-10-27,Cetirizine,10,94.05,1
6397,Pantoprazole,UniPharma,B99133,Switzerland,2025-08-03,2026-05-07,Pantoprazole,40,78.51,0
6398,Cetirizine,Bayer India,GN3122,Switzerland,2024-03-18,2024-09-14,Cetirizine,10,61.86,0
6399,Atorvastatin,Abbott India,B650576,India,2023-11-25,2024-12-05,Atorvastatin,10,262.34,1
6400,Ibuprofen,Bayer India,B45133,UK,2023-09-29,2026-03-02,Ibuprofen,400,75.07,1
6401,Amlodipine,Torrent,B9569,USA,2024-08-05,2026-11-28,Amlodipine,5,181.6,1
6402,Amlodipine,Dr. Reddy's,B125911,USA,2024-05-14,2027-05-14,Amlodipine,5,144.46,1
6403,Metformin,Abbott India,B57177,India,2026-02-08,2028-06-24,Metformin,500,120.83,1
6404,Amoxicillin,Pfizer,B665206,Switzerland,2025-09-18,2028-07-20,Amoxicillin,250,199.1,1
6405,Omeprazole,Glenmark,B661734,USA,2024-07-01,2025-12-11,Omeprazole,20,166.49,1
6406,Amlodipine,Alpha Drugs,B562755,Germany,2024-09-25,2027-09-03,Amlodipine,5,222.11,0
6407,Cetirizine,Abbott India,B675022,USA,2026-04-16,2028-02-23,Cetirizine,10,78.69,1
6408,Amlodipine,Alkem,B22746,UK,2024-12-08,2027-10-26,Amlodipine,5,180.75,1
6409,Azithromycin,GSK,B10834,Switzerland,2026-07-26,2028-02-25,Azithromycin,500,274.85,1
6410,Amoxicillin,Dr. Reddy's,B718254,Switzerland,2025-03-10,2027-07-06,Amoxicillin,250,186.67,1
6411,Amoxicillin,IPCA Labs,B645954,Switzerland,2024-03-12,2026-05-02,Amoxicillin,250,196.54,1
6412,Omeprazole,Vedic Pharma,B23517,USA,2025-08-29,2028-03-07,Omeprazole,20,147.08,1
6413,Pantoprazole,Cipla,B267265,Switzerland,2025-12-30,2028-10-28,Pantoprazole,40,111.54,1
6414,Paracetamol,Alpha Drugs,B36752,India,2026-01-20,2026-09-10,Paracetamol,500,128.22,0
6415,Pantoprazole,IPCA Labs,B36653,Germany,2024-06-17,2024-09-08,Pantoprazole,40,57.61,0
6416,Amoxicillin,Pfizer,B148451,Germany,2026-07-24,2028-01-19,Amoxicillin,250,157.11,1
6417,Paracetamol,Lupin,B9812,Switzerland,2024-04-20,2026-01-14,Paracetamol,500,92.82,1
6418,Paracetamol,Novartis,B46479,Switzerland,2024-02-15,2026-08-28,Paracetamol,500,161.2,1
6419,Omeprazole,Sun Pharma,B94586,USA,2023-09-03,2024-12-22,Omeprazole,20,165.49,1
6420,Metformin,Dr. Reddy's,B16509,USA,2026-06-18,2029-01-22,Metformin,500,124.18,1
6421,Amlodipine,Mankind Pharma,B70785,Germany,2025-02-27,2028-01-06,Amlodipine,5,135.42,1
6422,Pantoprazole,Sun Pharma,B603948,UK,2024-12-09,2027-02-01,Pantoprazole,40,135.75,1
6423,Omeprazole,Cipla,B42616,Germany,2025-07-29,2028-03-22,Omeprazole,20,194.64,1
6424,Azithromycin,MedRite Pharma,B19187,Switzerland,2025-10-12,2027-11-26,Azithromycin,500,308.37,1
6425,Amoxicillin,GSK,B41827,USA,2025-02-23,2026-09-25,Amoxicillin,250,161.23,1
6426,Ibuprofen,GSK,B763361,USA,2025-12-27,2027-12-05,Ibuprofen,400,110.73,1
6427,Paracetamol,Zydus Cadila,B23402,USA,2025-05-14,2028-04-21,Paracetamol,500,101.96,1
6428,Ibuprofen,Alpha Drugs,Q4,USA,2025-11-10,2026-01-30,Ibuprofen,400,56.43,0
6429,Pantoprazole,IPCA Labs,B87088,Germany,2024-04-04,2026-12-17,Pantoprazole,40,209.71,1
6430,Cetirizine,Alkem,B329168,Germany,2024-12-16,2027-08-20,Cetirizine,10,72.87,1
6431,Metformin,Alkem,GN2027,India,2026-01-24,2027-01-09,Metformin,500,78.91,0
6432,Paracetamol,Bayer India,B93980,USA,2024-01-08,2026-07-23,Paracetamol,500,71.08,1
6433,Amoxicillin,Alkem,B4,UK,2024-06-29,2024-11-21,Amoxicillin,250,63.95,0
6434,Azithromycin,Bayer India,B286970,India,2026-02-28,2027-06-29,Azithromycin,500,229.5,1
6435,Amoxicillin,Alpha Drugs,GN7330,India,2024-10-23,2025-04-07,Amoxicillin,250,47.06,0
6436,Omeprazole,GSK,B75606,Switzerland,2026-06-12,2029-03-14,Omeprazole,20,140.53,1
6437,Paracetamol,Cipla,B83128,India,2024-03-11,2026-04-18,Paracetamol,500,91.69,0
6438,Cetirizine,Zydus Cadila,B10150,Switzerland,2024-07-13,2026-01-07,Cetirizine,10,75.63,0
6439,Omeprazole,Sun Pharma,B29499,UK,2024-08-18,2025-01-19,Omeprazole,20,103.14,1
6440,Ibuprofen,Lupin,B97161,USA,2023-11-11,2024-11-22,Ibuprofen,400,111.13,1
6441,Omeprazole,IPCA Labs,B108772,India,2023-10-19,2025-11-20,Omeprazole,20,102.59,1
6442,Azithromycin,Zydus Cadila,B145881,USA,2023-09-10,2025-10-24,Azithromycin,500,292.4,1
6443,Pantoprazole,Dr. Reddy's,B738720,Germany,2023-09-17,2026-06-29,Pantoprazole,40,121.33,1
6444,Azithromycin,IPCA Labs,B45165,UK,2025-05-03,2026-06-19,Azithromycin,500,359.29,1
6445,Amlodipine,UniPharma,GN2269,India,2026-04-28,2028-04-01,Amlodipine,5,54.03,0
6446,Amlodipine,PharmTech India,JCG,India,2023-10-09,2024-08-21,Amlodipine,5,85.68,0
6447,Atorvastatin,Sanofi India,B752988,USA,2024-11-03,2026-03-03,Atorvastatin,10,188.75,1
6448,Atorvastatin,IPCA Labs,B61168,UK,2025-05-05,2027-03-12,Atorvastatin,10,200.61,1
6449,Omeprazole,Abbott India,B27783,USA,2024-11-16,2027-02-05,Omeprazole,20,95.59,1
6450,Amoxicillin,IPCA Labs,B88291,UK,2026-02-26,2027-10-06,Amoxicillin,250,192.51,1
6451,Omeprazole,PharmTech India,J1,Switzerland,2023-11-26,2024-04-09,Omeprazole,20,76.03,0
6452,Omeprazole,Torrent,B859331,UK,2024-03-16,2025-11-25,Omeprazole,20,182.12,1
6453,Amlodipine,Alkem,B404473,Germany,2023-10-21,2024-11-13,Amlodipine,5,136.47,1
6454,Azithromycin,Dr. Reddy's,B907394,Switzerland,2026-02-15,2028-09-09,Azithromycin,500,265.06,1
6455,Ibuprofen,GSK,B51143,UK,2026-04-24,2027-05-23,Ibuprofen,400,73.99,1
6456,Metformin,Lupin,B17685,India,2023-11-16,2024-11-23,Metformin,500,106.34,1
6457,Omeprazole,Mankind Pharma,B16625,UK,2024-07-17,2027-02-09,Omeprazole,20,118.42,1
6458,Amoxicillin,Alkem,B636545,Germany,2024-02-28,2026-02-04,Amoxicillin,250,219.68,1
6459,Atorvastatin,Dr. Reddy's,B157919,India,2024-01-04,2026-02-10,Atorvastatin,10,191.33,1
6460,Atorvastatin,Wockhardt,SB,Switzerland,2025-05-07,2025-12-13,Atorvastatin,10,109.95,1
6461,Azithromycin,Torrent,B28118,Switzerland,2026-06-27,2028-02-14,Azithromycin,500,278.0,1
6462,Cetirizine,Wockhardt,B324843,Switzerland,2024-08-02,2026-04-30,Cetirizine,10,62.06,1
6463,Atorvastatin,Sun Pharma,B88516,Switzerland,2025-01-02,2027-06-08,Atorvastatin,10,212.72,1
6464,Azithromycin,Torrent,B4882,Switzerland,2024-10-28,2026-02-05,Azithromycin,500,338.19,1
6465,Amoxicillin,GSK,B581462,UK,2023-10-28,2025-07-14,Amoxicillin,250,141.37,1
6466,Paracetamol,Lupin,B75996,India,2023-08-24,2025-09-06,Paracetamol,500,141.08,1
6467,Azithromycin,Bayer India,B226846,USA,2024-04-04,2025-11-30,Azithromycin,500,253.11,1
6468,Atorvastatin,Mankind Pharma,B563051,Switzerland,2024-12-02,2027-07-05,Atorvastatin,10,199.74,1
6469,Pantoprazole,Mankind Pharma,B964106,India,2026-04-12,2026-07-28,Pantoprazole,40,82.49,0
6470,Amoxicillin,Dr. Reddy's,B60840,UK,2024-03-19,2027-03-10,Amoxicillin,250,157.63,1
6471,Ibuprofen,Zydus Cadila,B70704,India,2024-09-07,2027-08-27,Ibuprofen,400,100.75,1
6472,Cetirizine,Abbott India,RX563,UK,2025-09-25,2025-11-29,Cetirizine,10,27.47,0
6473,Azithromycin,Pfizer,MX7133,UK,2023-10-23,2024-02-06,Azithromycin,500,125.66,0
6474,Metformin,GSK,B817571,UK,2024-06-14,2026-11-29,Metformin,500,80.75,1
6475,Atorvastatin,Novartis,B959809,USA,2024-06-10,2026-05-03,Atorvastatin,10,152.58,1
6476,Amlodipine,Pfizer,B274816,UK,2025-07-23,2027-06-17,Amlodipine,5,192.29,1
6477,Paracetamol,Wockhardt,B941738,Switzerland,2024-10-10,2025-12-15,Paracetamol,500,147.66,1
6478,Omeprazole,Dr. Reddy's,B794032,India,2026-04-13,2028-03-24,Omeprazole,20,125.03,1
6479,Atorvastatin,GenPharm Ltd,B92600,USA,2026-01-29,2026-09-29,Atorvastatin,10,50.75,0
6480,Cetirizine,Abbott India,B639182,UK,2025-12-12,2028-01-18,Cetirizine,10,84.86,0
6481,Amoxicillin,Glenmark,B25830,UK,2025-12-11,2026-12-11,Amoxicillin,250,206.77,1
6482,Paracetamol,IPCA Labs,B223454,UK,2025-06-02,2026-07-14,Paracetamol,500,79.99,1
6483,Cetirizine,Novartis,MX344,USA,2025-03-24,2025-05-08,Cetirizine,10,18.07,1
6484,Metformin,MedRite Pharma,D1D,UK,2024-04-26,2025-04-18,Metformin,500,43.84,0
6485,Paracetamol,Pfizer,B66897,India,2024-09-29,2026-03-03,Paracetamol,500,138.12,1
6486,Metformin,Abbott India,B549506,Germany,2023-11-30,2026-01-06,Metformin,500,214.27,1
6487,Cetirizine,Mankind Pharma,B289111,Switzerland,2026-03-24,2029-03-01,Cetirizine,10,76.43,1
6488,Paracetamol,Cipla,B368756,Germany,2025-02-18,2026-10-02,Paracetamol,500,90.57,1
6489,Ibuprofen,Sun Pharma,B13882,India,2025-04-18,2028-03-08,Ibuprofen,400,108.38,1
6490,Azithromycin,Dr. Reddy's,B91103,Switzerland,2025-09-10,2028-02-17,Azithromycin,500,390.72,1
6491,Amlodipine,Lupin,B721130,Germany,2025-11-05,2027-05-26,Amlodipine,5,173.71,1
6492,Ibuprofen,Zydus Cadila,B24726,UK,2023-12-11,2026-04-18,Ibuprofen,400,83.42,1
6493,Ibuprofen,Cipla,B232515,India,2025-11-19,2026-11-22,Ibuprofen,400,121.12,1
6494,Paracetamol,BioMed Generics,B30905,India,2025-04-21,2028-01-04,Paracetamol,500,34.02,0
6495,Azithromycin,Mankind Pharma,B14343,UK,2025-06-13,2028-02-07,Azithromycin,500,244.34,1
6496,Paracetamol,Zydus Cadila,B35882,Switzerland,2025-05-11,2025-08-09,Paracetamol,500,69.83,1
6497,Azithromycin,GSK,B34471,Germany,2023-11-12,2026-07-16,Azithromycin,500,366.22,1
6498,Cetirizine,Torrent,B340447,Switzerland,2025-09-06,2028-02-10,Cetirizine,10,101.33,1
6499,Amlodipine,Zydus Cadila,B13624,Switzerland,2025-10-08,2027-12-01,Amlodipine,5,167.76,1
6500,Ibuprofen,Sun Pharma,B42455,Germany,2026-06-02,2029-04-22,Ibuprofen,400,93.09,1
6501,Cetirizine,Bayer India,B40705,UK,2025-01-22,2026-07-27,Cetirizine,10,102.26,1
6502,Omeprazole,Zydus Cadila,B42915,USA,2026-03-26,2027-06-26,Omeprazole,20,117.75,1
6503,Metformin,Wockhardt,B89091,India,2025-07-27,2027-05-14,Metformin,500,141.92,1
6504,Atorvastatin,Pfizer,B20371,UK,2024-05-29,2026-11-20,Atorvastatin,10,167.27,1
6505,Cetirizine,Mankind Pharma,B966078,Switzerland,2024-07-16,2026-03-20,Cetirizine,10,99.0,1
6506,Ibuprofen,Abbott India,B71324,Germany,2026-03-30,2027-08-23,Ibuprofen,400,94.97,1
6507,Pantoprazole,Sun Pharma,B792021,India,2026-06-21,2028-01-18,Pantoprazole,40,206.21,1
6508,Omeprazole,Zydus Cadila,B395821,Switzerland,2026-05-21,2029-03-19,Omeprazole,20,165.49,1
6509,Paracetamol,Alpha Drugs,B71429,Germany,2026-06-11,2028-11-05,Paracetamol,500,93.96,1
6510,Pantoprazole,Cipla,B63150,Switzerland,2025-07-20,2026-10-18,Pantoprazole,40,212.75,1
6511,Pantoprazole,UniPharma,B417022,India,2025-08-24,2026-09-15,Pantoprazole,40,218.2,0
6512,Paracetamol,GSK,B29006,UK,2026-05-14,2028-05-10,Paracetamol,500,143.16,1
6513,Omeprazole,Torrent,B19718,Switzerland,2024-09-02,2026-11-23,Omeprazole,20,128.81,1
6514,Atorvastatin,Zydus Cadila,B25740,Switzerland,2025-02-13,2026-08-12,Atorvastatin,10,206.94,1
6515,Amlodipine,Novartis,B5334,India,2026-02-20,2028-03-29,Amlodipine,5,175.02,1
6516,Azithromycin,Novartis,B898638,UK,2026-03-27,2029-01-07,Azithromycin,500,260.61,1
6517,Metformin,Pfizer,RX1023,Germany,2025-01-26,2025-08-16,Metformin,500,37.34,0
6518,Pantoprazole,Sanofi India,B751081,UK,2023-11-07,2026-03-12,Pantoprazole,40,164.69,1
6519,Paracetamol,Torrent,B41395,Germany,2026-04-21,2027-11-29,Paracetamol,500,69.88,1
6520,Amoxicillin,Torrent,B97107,Germany,2024-09-30,2025-12-30,Amoxicillin,250,192.64,1
6521,Amlodipine,Wockhardt,B824782,Switzerland,2025-09-20,2028-06-14,Amlodipine,5,158.57,1
6522,Ibuprofen,Sanofi India,B98826,USA,2023-11-07,2024-12-19,Ibuprofen,400,98.51,1
6523,Amlodipine,BioMed Generics,B78036,Germany,2025-07-24,2028-05-12,Amlodipine,5,94.34,1
6524,Pantoprazole,Novartis,B816624,UK,2024-01-24,2026-05-03,Pantoprazole,40,188.03,1
6525,Metformin,Sun Pharma,B845330,USA,2025-10-15,2028-03-13,Metformin,500,162.63,1
6526,Amlodipine,Bayer India,B17554,India,2024-01-21,2026-10-27,Amlodipine,5,179.9,1
6527,Amlodipine,Bayer India,CF4195,USA,2026-04-22,2028-03-20,Amlodipine,5,37.5,0
6528,Atorvastatin,Cipla,B804447,USA,2026-03-25,2028-11-06,Atorvastatin,10,218.19,1
6529,Pantoprazole,Dr. Reddy's,B650202,USA,2024-02-02,2025-09-20,Pantoprazole,40,160.63,1
6530,Cetirizine,Abbott India,B762066,Switzerland,2023-11-23,2026-08-31,Cetirizine,10,68.14,1
6531,Cetirizine,Sun Pharma,B47379,Germany,2024-12-02,2026-02-27,Cetirizine,10,89.82,1
6532,Ibuprofen,Novartis,B125637,Germany,2024-09-05,2026-10-17,Ibuprofen,400,109.64,1
6533,Atorvastatin,Mankind Pharma,B970896,India,2024-10-04,2026-03-14,Atorvastatin,10,143.94,0
6534,Paracetamol,Vedic Pharma,B598816,India,2024-03-29,2024-12-28,Paracetamol,500,154.25,0
6535,Azithromycin,Lupin,B38027,India,2023-09-22,2026-03-23,Azithromycin,500,261.56,1
6536,Metformin,GSK,B46203,India,2024-04-16,2025-06-06,Metformin,500,153.18,1
6537,Amoxicillin,Dr. Reddy's,B71814,USA,2024-06-08,2026-10-16,Amoxicillin,250,148.82,1
6538,Pantoprazole,PharmTech India,B931900,UK,2024-03-30,2025-03-03,Pantoprazole,40,106.28,0
6539,Pantoprazole,IPCA Labs,MX6346,Switzerland,2025-11-24,2026-01-02,Pantoprazole,40,33.77,0
6540,Azithromycin,Abbott India,B126089,Switzerland,2024-10-27,2026-08-28,Azithromycin,500,244.48,1
6541,Omeprazole,Zydus Cadila,B162060,USA,2026-04-06,2028-12-09,Omeprazole,20,158.64,1
6542,Amlodipine,Lupin,B88619,UK,2025-07-30,2027-02-06,Amlodipine,5,99.57,0
6543,Amlodipine,Alkem,B566449,USA,2026-03-11,2027-11-29,Amlodipine,5,119.77,1
6544,Atorvastatin,Alkem,B49649,Germany,2024-04-04,2024-05-26,Atorvastatin,10,142.81,0
6545,Paracetamol,Zydus Cadila,B252637,Switzerland,2023-11-15,2026-02-11,Paracetamol,500,122.0,1
6546,Paracetamol,GSK,B503570,India,2025-05-01,2026-09-17,Paracetamol,500,111.46,1
6547,Amoxicillin,Torrent,B95722,Germany,2023-11-15,2026-06-21,Amoxicillin,250,131.25,1
6548,Metformin,Lupin,B66202,India,2026-02-23,2027-10-22,Metformin,500,110.38,1
6549,Omeprazole,Nexus Biotech,B99805,UK,2024-09-03,2025-05-27,Omeprazole,20,66.99,1
6550,Amlodipine,Cipla,B76303,Germany,2026-05-14,2027-08-22,Amlodipine,5,190.98,1
6551,Paracetamol,GSK,B45263,India,2024-10-22,2025-12-29,Paracetamol,500,119.61,1
6552,Cetirizine,Mankind Pharma,B33381,Germany,2026-05-25,2029-02-07,Cetirizine,10,100.83,1
6553,Metformin,Torrent,B378310,Germany,2024-01-03,2025-04-30,Metformin,500,140.75,1
6554,Amlodipine,Pfizer,B81518,India,2024-03-05,2025-07-03,Amlodipine,5,146.39,1
6555,Amoxicillin,Zydus Cadila,B133850,USA,2024-03-03,2025-06-03,Amoxicillin,250,170.18,1
6556,Atorvastatin,BioMed Generics,WPV,India,2026-02-22,2028-01-09,Atorvastatin,10,166.18,0
6557,Pantoprazole,GSK,B82447,UK,2025-12-02,2028-07-23,Pantoprazole,40,156.58,1
6558,Amlodipine,GSK,B63171,Switzerland,2024-12-28,2025-08-02,Amlodipine,5,212.35,1
6559,Metformin,GSK,B748050,Germany,2025-11-27,2028-06-12,Metformin,500,149.1,1
6560,Paracetamol,Torrent,B747155,Germany,2025-08-30,2028-03-21,Paracetamol,500,158.84,1
6561,Omeprazole,Sun Pharma,B3622,India,2026-01-22,2028-02-19,Omeprazole,20,141.18,1
6562,Paracetamol,Abbott India,B82808,India,2025-02-20,2028-01-15,Paracetamol,500,157.07,1
6563,Amoxicillin,GSK,B71357,India,2024-12-16,2027-03-02,Amoxicillin,250,173.17,1
6564,Azithromycin,Cipla,B470511,USA,2026-03-05,2028-03-02,Azithromycin,500,402.66,1
6565,Omeprazole,GSK,B59242,India,2024-09-10,2026-07-02,Omeprazole,20,149.35,1
6566,Amoxicillin,Dr. Reddy's,B53315,India,2026-01-10,2028-04-21,Amoxicillin,250,207.35,1
6567,Azithromycin,Wockhardt,B917152,UK,2024-12-05,2027-01-05,Azithromycin,500,402.95,1
6568,Azithromycin,Abbott India,B48022,Switzerland,2024-08-29,2026-06-30,Azithromycin,500,288.62,1
6569,Azithromycin,Torrent,B569660,India,2025-09-14,2027-03-05,Azithromycin,500,313.39,1
6570,Omeprazole,Mankind Pharma,B42767,USA,2023-08-01,2026-01-28,Omeprazole,20,67.24,0
6571,Cetirizine,IPCA Labs,B639113,Switzerland,2026-01-26,2029-01-03,Cetirizine,10,77.9,1
6572,Paracetamol,Lupin,B922639,UK,2024-05-14,2026-12-28,Paracetamol,500,92.14,1
6573,Pantoprazole,Abbott India,B71323,UK,2024-07-14,2027-01-24,Pantoprazole,40,245.62,1
6574,Amoxicillin,Zydus Cadila,B750690,India,2025-06-11,2028-03-30,Amoxicillin,250,163.86,1
6575,Paracetamol,Zydus Cadila,B66010,India,2023-10-05,2025-03-21,Paracetamol,500,123.87,1
6576,Amoxicillin,IPCA Labs,B924313,India,2026-04-28,2027-10-01,Amoxicillin,250,226.82,1
6577,Metformin,Zydus Cadila,B94746,Switzerland,2025-11-11,2028-06-17,Metformin,500,115.1,1
6578,Paracetamol,Sun Pharma,B58964,Germany,2026-03-10,2029-03-02,Paracetamol,500,98.09,1
6579,Amoxicillin,IPCA Labs,B49898,USA,2024-01-04,2025-11-23,Amoxicillin,250,189.37,1
6580,Paracetamol,Cipla,B523106,UK,2023-08-06,2025-07-22,Paracetamol,500,83.84,1
6581,Pantoprazole,Cipla,B4985,UK,2025-03-13,2027-07-23,Pantoprazole,40,151.05,1
6582,Ibuprofen,GenPharm Ltd,B700084,Germany,2023-08-23,2023-10-12,Ibuprofen,400,31.1,0
6583,Ibuprofen,Zydus Cadila,B576538,Switzerland,2025-05-02,2027-01-20,Ibuprofen,400,94.74,1
6584,Cetirizine,Novartis,B86363,India,2025-05-04,2027-05-12,Cetirizine,10,58.75,0
6585,Cetirizine,Cipla,B8073,Switzerland,2024-01-23,2025-12-20,Cetirizine,10,110.04,1
6586,Pantoprazole,Lupin,GQN,UK,2025-07-19,2025-11-20,Pantoprazole,40,77.49,0
6587,Pantoprazole,Lupin,B951470,USA,2025-06-14,2028-04-20,Pantoprazole,40,213.02,0
6588,Azithromycin,Bayer India,B817341,USA,2026-02-17,2028-08-21,Azithromycin,500,284.8,1
6589,Amlodipine,Novartis,B754152,USA,2023-09-16,2025-06-17,Amlodipine,5,142.56,0
6590,Azithromycin,Alkem,B11379,India,2024-06-02,2026-01-27,Azithromycin,500,316.59,1
6591,Paracetamol,Torrent,B42015,India,2024-05-07,2026-06-09,Paracetamol,500,114.93,1
6592,Omeprazole,Novartis,B546770,UK,2025-11-27,2028-05-23,Omeprazole,20,118.52,1
6593,Omeprazole,Novartis,B817975,Switzerland,2024-11-29,2027-07-07,Omeprazole,20,201.26,1
6594,Amoxicillin,Mankind Pharma,B301977,India,2025-10-25,2026-11-27,Amoxicillin,250,158.94,1
6595,Ibuprofen,Lupin,B832820,UK,2024-12-30,2026-09-19,Ibuprofen,400,69.21,1
6596,Ibuprofen,Dr. Reddy's,B11832,Germany,2025-11-14,2028-02-10,Ibuprofen,400,130.43,0
6597,Pantoprazole,BioMed Generics,B40056,Germany,2024-01-27,2024-08-18,Pantoprazole,40,87.11,0
6598,Amlodipine,Sun Pharma,B390466,UK,2025-12-20,2027-09-13,Amlodipine,5,150.54,1
6599,Ibuprofen,Dr. Reddy's,B140354,USA,2023-12-09,2025-10-19,Ibuprofen,400,70.25,1
6600,Pantoprazole,Torrent,B764856,Switzerland,2025-05-25,2025-09-17,Pantoprazole,40,108.24,1
6601,Atorvastatin,Novartis,B68134,India,2025-07-28,2026-09-05,Atorvastatin,10,169.99,1
